Date,Open,High,Low,Close
53,785.5259001206148,818.3241517051493,1041.661593974416,940.4957755104871
54,821.6295256347438,830.4631575045952,1070.541201378738,962.1028923808402
55,835.8159008951678,862.1141766670618,1024.552617824401,972.5421880261471
56,809.7809097422156,870.0849618893056,1053.2193473666382,947.5542363962799
57,837.8350555170196,857.96634452422,1082.5253582766309,945.7721325506012
58,853.0154646293465,834.2038320942787,1085.9142395399842,969.7646390701799
59,854.4953971422941,825.5189954990034,1040.4910553256796,988.142190252584
60,875.0170409264194,799.26116382432,1088.8413869456208,1006.780052067921
61,911.2639697701491,838.0290744420391,1070.9689362203744,981.6080130390773
62,878.2718495433908,863.3742975754645,1120.5829057678482,982.2065189947662
63,893.3521419233977,876.3322758531588,1096.5629412743076,960.9619715690363
64,905.0441477239667,835.3944072123494,1099.8600756621279,971.8504886939701
65,883.7270533578899,819.6570072310585,1124.7134463553778,974.3484385249442
66,918.6562342004861,801.3526062437246,1125.7650891008295,944.5455803307415
67,876.7806685052326,772.3082047379565,1085.5542679648497,925.9542966832511
68,888.9583094048778,802.0403105308337,1129.6912264113628,916.6409076671716
69,918.7545710005594,792.4477780278219,1092.1897459680913,898.1466786266411
70,950.5948356185729,820.922196105557,1056.0754898232717,901.5212091396496
71,923.914959427722,829.4415099754945,1086.1405008279855,864.9759836076718
72,908.5921132571696,821.8939999774595,1117.0871309735562,864.8329129305113
73,873.0247243993354,794.8235088962682,1117.4564087137733,889.8973540029131
74,872.9384997603954,768.8250771152268,1074.8912646067376,929.5157591010743
75,843.9682769808016,749.06308986237,1025.823881694738,937.4271255444332
76,879.6291310089155,768.157438035448,1055.2966176166008,981.0433357496755
77,896.6897240897919,781.929145583949,1106.5991333285858,957.4155831788838
78,883.5417799919386,787.0725935165831,1067.5278262489314,965.8887975768339
79,882.0398303591215,759.1288857720759,1078.0423962598347,952.5387195270621
80,862.2331416193454,742.0032737004952,1116.3867884395409,986.6718279831641
81,838.0988485247261,751.4353667249218,1089.9208345146922,971.3384475703165
82,878.1370279824831,786.6354130199309,1071.0259302374386,957.9968742023485
83,883.5914282053193,799.9619406629893,1033.7067213132939,962.294711564981
84,917.8190008629939,768.0897252412466,1079.1434429342326,978.5377498097017
85,908.4782185296035,754.140109331106,1070.4852808365363,987.4924399788794
86,916.2705818306828,732.9913927218869,1024.9644489372388,968.1267213240161
87,905.8280085875793,722.4979526783649,1044.4473480516356,1009.8313812003039
88,868.5760738903145,704.0909713901713,1067.9269515535868,966.2435756581681
89,871.2393970617567,699.6102962658525,1022.9816402137924,947.6651716942725
90,858.8136546326396,717.1461282054833,1005.7303442087459,970.8910271518816
91,851.1999983332893,703.2259775443978,982.0412093039336,946.4112277028754
92,842.428085457185,703.9909577423938,959.2425794789775,957.0310257169513
93,857.3894557682959,734.0596541707035,912.2753525741288,936.9130458856966
94,823.8715911657587,732.6227619160304,894.4078464742779,938.9374752482033
95,838.1241982692492,732.6007538026213,920.9695802698842,923.7355875852666
96,808.201892232552,718.0008647557023,880.8448950413241,932.7158622930501
97,838.961452072974,731.4700991156428,895.3174327872911,920.048518516544
98,866.9485477451916,741.130157494553,874.9078655654399,947.0888427405332
99,841.972415769126,727.2955980548705,853.3476997022918,972.3415192751069
100,801.343003913409,713.3595328864495,871.6522406395666,925.610591510692
101,780.8122532082763,734.8038915568967,914.2761580707859,959.994605698295
102,804.182232555218,719.3856625686427,948.6455060278616,936.4847532759484
103,802.1445862248999,746.2297570240896,924.1148793529396,941.8891282034136
104,818.6912427022197,764.996044111941,886.4363579138432,976.3948700629066
105,819.8157551014061,754.7533015409655,910.9839486432543,987.016731178776
106,802.8252501916373,788.9512345345598,934.7820786886773,951.6197688821065
107,786.7422981086622,765.65725022208,934.3786452634353,965.8187379980692
108,786.4362673152054,741.2926283674477,939.2917111341732,1000.8737295832503
109,810.7294370385936,768.745774877444,960.5968027662922,995.7499362114635
110,775.3767119745919,730.7034747234113,944.1456474691266,954.2950268088098
111,795.8783506046203,739.9223317606176,937.5080282881363,974.2328817837406
112,775.4280118137436,704.3295969695057,930.6395723756137,940.1281538444296
113,748.9115134449511,737.1400178947675,905.8771199426977,952.8591434324749
114,746.0350676264962,706.7913044050487,924.9182427834148,949.6430276835202
115,751.3202941418332,701.5465769711502,909.1198203295625,928.3008992122782
116,788.5000645823378,730.9746694816292,954.4390885048539,942.3451991972439
117,794.9873192281589,714.2693440284178,989.4217163587141,937.4009752036061
118,823.8865964670431,682.240662196034,998.2761200746027,983.2491572337938
119,824.0386837068156,704.0803511943824,997.0020617868128,989.9355462774214
120,815.0806170323826,726.4566352979454,960.3835510000868,1015.6884649610075
121,781.7777574775582,753.7345286228488,989.4271814055926,1057.466874640361
122,748.4731510540475,763.7614200887883,1022.8163753779661,1033.2212234815347
123,770.2190642767694,784.6573186050606,1067.9891094894065,997.7626249895912
124,752.8373916863715,748.6036132558604,1030.4165494748597,1020.9869510371342
125,717.2135459610188,771.1108416454584,1002.5222268319392,986.9002718508472
126,728.5519724676305,794.7840242240635,964.4871754052217,972.1797297931101
127,716.6654402649674,829.238796205281,937.8497424194413,1014.3426708852136
128,741.6582377055805,814.0725848719869,909.1423357932149,965.684305601257
129,740.9117511180677,825.7326199553177,892.5656672563036,987.8196667588059
130,775.7097547140124,834.0744781375824,908.2784714083215,990.9807288361502
131,760.1049547324844,818.9720357511803,906.1178020618881,988.6714595414765
132,740.6874244209876,824.2363674405575,947.8542456933296,943.5734934903417
133,744.8726353616898,843.1009841615833,915.3865071358146,946.635926115197
134,757.0283969525357,876.7899619290378,942.7421363580207,977.8625616549905
135,765.2963495319333,918.4818340825021,902.2571694582613,1017.5391835079988
136,788.0177188836035,901.9218737695007,944.6125092434213,1062.0053719067394
137,801.9938013439001,941.647155323977,922.5766169759029,1106.66781461836
138,816.4264959276464,962.0368210271589,941.6035747119365,1081.9388831036597
139,827.221898560376,966.4226175044893,932.4628899893846,1102.799628766798
140,847.6801005424961,962.342918642106,916.359858822129,1124.6689941021173
141,870.1914292816766,988.4357028758244,941.0179859839143,1103.3837321942294
142,901.783680601535,1027.9406126646788,908.4364345621195,1061.307178532881
143,882.9508623819185,1075.5220303295177,889.6330796057839,1051.4660249011677
144,905.8791287852064,1049.033151809491,883.9971162992572,1076.8302721352652
145,879.7274308011515,1020.3541720439799,842.959076418075,1061.249179570257
146,842.8929387572633,1008.6967646330256,848.8832330410584,1057.1306476991583
147,871.7746712428499,996.137915812649,884.0809921231264,1034.2029636556101
148,833.0084907545852,1001.0051829574479,854.4002990924319,983.5628107137854
149,828.2311544308064,960.2463481169023,821.8838674748775,1027.8068559261176
150,812.5355716896278,928.0686023862025,851.1903822365377,1035.421957380109
151,833.0663884704767,918.7082665446467,853.9086045277909,1020.774640693923
152,869.7253690081236,901.2885540422358,829.0995674490207,1066.5354320398144
153,901.3319760265671,887.3797425673788,811.8258872670801,1029.2704897775075
154,932.6956621522538,903.3636321495637,824.6297759511127,984.1352671501112
155,894.3267522964403,947.125869026152,830.1851860733323,996.6697021836418
156,901.300390466578,932.6095286763862,797.6116182102829,966.4530850241754
157,859.5566482976636,898.7652740609836,787.2022210397985,955.3226783200204
158,854.3240697812882,873.3222800174628,759.7377206020416,1002.2485760320154
159,832.095862062237,883.0969114160395,765.5330604199322,1042.1718376831877
160,802.7255943806017,853.2732993063423,786.373573639846,1080.7379735331858
161,792.1892463543561,843.8895639250112,764.4840903123207,1104.1803177870668
162,777.2067895581276,850.6577053087175,797.6074375073678,1066.4793473198897
163,784.3341858605861,851.0485760474601,769.7699453644244,1017.7166291367635
164,768.5224156019563,830.3603679675897,806.4941820558618,975.8470687743736
165,798.4734975088927,793.4510431565704,785.3574653604063,940.2164113878276
166,814.7668421745998,826.7573462878757,771.7095570131717,909.0285826925779
167,791.2488458666604,846.9108564523837,751.0271811235489,930.3623317485361
168,809.5197463572017,821.4478220689388,717.6576872063082,885.3400246326688
169,810.0111183066879,813.4185105492028,695.7819608948229,889.3625051375415
170,771.6976031849993,785.543217702105,674.6088103657607,865.2245428070383
171,785.2861360948701,746.4423133212609,651.8536167626957,881.6018920689628
172,771.2958571194634,772.5721706467391,676.0013310367343,924.9454339632374
173,750.8215049646922,792.2134928005938,681.1887507830402,910.183993681496
174,779.3295087930292,825.2857877470188,682.2720753401767,907.1595002039323
175,792.2520215763865,831.7873350870192,686.5237611094661,862.1125947988177
176,777.2880505618768,842.3779360061233,681.4042727464835,897.6218293775012
177,766.925812791592,840.649937516729,701.0745481940113,924.3048634204795
178,765.7617035270464,834.6507325815784,694.0447166468717,957.9236792558909
179,748.6100195035613,865.9931877970885,721.5136236681568,984.344861666484
180,721.9265285478102,860.7788403813189,746.5110594004891,973.5633963792466
181,707.5008078069251,869.6895248969887,782.6851215755988,950.9939358095525
182,720.5228137182997,896.7337206045424,767.3566685868932,966.9963931687629
183,686.2045601491562,877.0045554911239,786.5304271993048,937.5644318813155
184,683.2628739280974,845.3740060033414,805.1272727890635,892.1438926424009
185,686.4813629632171,856.2265903419577,843.7067149753844,863.8726177627756
186,707.3146000261577,850.0873416375655,881.2340364552116,898.80799387462
187,711.7683617287832,889.9223022713414,867.6222361543344,891.0166851135148
188,747.0126362629433,846.9625782557763,829.1511386721337,913.2718080949741
189,769.9822844086655,820.8702854027352,846.9431229247972,871.519567316331
190,780.5817353824406,852.9515656987106,822.7073143690201,884.3995048745688
191,796.1346602570286,813.1955589422574,783.6840808391981,842.5323754844336
192,757.2370656061807,815.4378682674129,770.2713385658802,880.9806960124004
193,764.9569339276189,846.9215727557762,761.4279744344311,895.0462403452544
194,756.2285758380284,825.9121713448197,762.5167895993719,850.5084464135072
195,736.1637578681714,795.1058346839593,796.1174265552486,865.4274888386899
196,734.6160346906785,827.1911234874088,761.6393151832322,830.1436827018241
197,716.5928736252106,865.7141907179137,742.4154477724123,864.4568655456206
198,747.5270007353597,832.9343880453043,764.215265910764,866.9159356705145
199,747.2268592945096,845.5478267934834,775.0784203404984,840.011677466515
200,734.5508139844627,885.8961798477421,744.0891620885899,831.1480984352622
201,700.9089992263058,849.6072964697446,717.0719190939235,817.6504282613755
202,681.8634865387296,841.6652080558347,690.2837444999221,833.8203419644252
203,666.5001201478523,840.128242460749,688.6285858292891,823.7456963087646
204,681.6496839611173,836.3381847770283,663.8016297542249,864.4566508085674
205,674.0367412488229,842.8369348551302,696.0257728234625,857.6920832923288
206,706.5075555357855,877.1498752809371,716.418699662157,881.717360002012
207,684.5354518935859,851.7351487648798,716.5467566693695,922.4600329436901
208,692.6209761366517,890.0432445981007,710.3957173757276,908.7688616104114
209,662.4899053118785,863.0461305079823,679.9052996849294,912.7883850756276
210,680.1182548154919,853.2582177085312,649.776153685445,955.8448044524577
211,692.156163433436,811.9254433598458,630.615546721669,953.7716906286236
212,665.3622147438875,792.9575869649079,601.5417935591615,991.5327645088322
213,648.6098353571243,786.5342736059162,631.4251787208084,980.9835981069897
214,632.0320408933223,774.1102347188462,605.468318370383,971.1195524701014
215,628.3263703792685,768.5079751938013,609.9209846733041,926.2544036683291
216,605.4441380228219,733.0892092788785,585.6065104635718,922.1613867606972
217,581.3655070840128,738.5657244624664,593.7749412700973,957.3846812414105
218,581.5028752446187,763.0150035495369,588.494055804604,981.8664601873768
219,561.5834511486698,797.4725787744915,569.1714085330899,945.9635116627979
220,568.2455119717646,797.4250664448327,577.903967010404,992.3105981243176
221,594.3621940175481,770.5122760624652,602.3925105675423,947.8821577367971
222,601.7982776137454,776.3778734396315,628.1013327865983,963.9180344121686
223,581.9729159984478,751.9359410615733,597.99293477799,999.1130220903377
224,594.4849753729733,724.2673047018519,592.8902538594159,967.9050944885302
225,620.4441032391252,705.2316003941778,596.3161403037753,922.5681254596979
226,625.9745729862128,708.3556742821468,573.92967598363,937.8061764298577
227,649.242460040392,726.036326756434,566.2026121442041,962.23256139116
228,658.5693526024253,724.7284753726915,568.9817632246503,961.5700618632894
229,641.1742098880769,751.3260201051601,559.4660621520163,929.9682165821935
230,612.5858207654196,754.6869525853868,546.9701614377997,918.2498126283557
231,626.9818553836374,775.7494290919843,540.0811865405,890.563485832032
232,658.0813136975781,770.6256168644583,546.8546671545574,907.1258552221864
233,645.7836855664327,778.7018122201713,570.6935155784429,902.6740965494037
234,650.462449665893,813.276808439264,591.425552756873,945.5673831167303
235,676.3649809810007,845.319136391169,585.958612084132,927.6897034189126
236,646.2978771480396,824.7207003678911,602.4252651043307,929.0346805691779
237,635.2678898037246,822.9474490618572,598.4952637537126,944.5988620872196
238,655.9968514159993,820.5958339205961,583.9517228648672,986.4543824380373
239,656.8233378924728,856.0690133128223,557.9932867804182,949.101992803281
240,652.7154738753877,851.6246795595932,547.5602116596559,920.3474094529776
241,682.6189473656476,843.8823942426054,527.0513022170622,910.8561570128004
242,679.7956622607207,808.814355111096,517.545137420072,883.3967755807172
243,705.0021054825152,777.0977210469691,511.92646396921583,867.6774679425612
244,738.7615084534431,786.9576862927496,496.8450871525763,843.575739157573
245,769.8731705940048,819.3867764252242,484.6767406590805,881.9285332398598
246,770.3374057808954,834.5793316727202,476.05107796171166,865.002655661479
247,799.7226636026065,843.8366607153383,468.9297771906794,845.8990308862609
248,838.7776296952426,846.2984417298259,459.668284488787,864.4874047492035
249,867.612081193007,863.0931123023375,472.7858306601278,853.7791149237073
250,901.0995960105164,880.9530886501913,465.88312781664206,856.1121003694926
251,925.4489614650898,875.2107304173907,474.23597401240926,840.8361760529103
252,959.0130300293899,841.6192365110803,483.980126824651,880.0701076499776
253,967.6076863375504,805.7813827890209,466.02722778617294,873.1177395701957
254,947.2315358435237,776.4276979701548,446.191982295254,883.5539386343296
255,951.0665598652705,808.9258621238916,433.01373171590416,902.7220869928059
256,920.785816588926,814.1368357445493,438.4356347425409,911.9582738911487
257,948.1344688345865,848.7087055671985,451.0307790044448,922.7119788501675
258,992.0242192039019,833.2340283824612,439.46798378440906,944.989631103223
259,1032.9320391920896,804.4469077326706,444.8948769981264,925.1416012972697
260,1066.2271718723946,836.1875279141773,424.8708143850925,897.0544555987686
261,1013.4123350290256,843.7730972485509,445.8936761373203,927.4214814605226
262,1003.4512295669525,865.3609635424142,465.17128230530733,934.3956533978579
263,984.0702696451606,833.7224398258014,442.84886069058626,932.0734923433919
264,1018.1830753873174,802.5344734566246,422.45478506254756,953.8129714504354
265,1026.489013479627,841.6358743184853,405.6357867747722,960.4274579347951
266,987.446756252716,856.4881354044411,399.34958255162144,983.0348227101672
267,942.5060413473403,841.814243131453,408.470867261456,962.5817472460632
268,915.0770361237168,877.9101474364011,389.7841678436016,978.2577844991646
269,943.5219891076636,897.5188144845938,380.2727208846589,1016.3857637699452
270,910.1627742306438,930.8237823337074,370.417138542756,1058.5553880731206
271,878.1030630965095,941.2623232758372,388.5006375726557,1055.6000336199543
272,861.4739510503753,923.6673792880383,399.92340610305394,1056.029854689895
273,885.9617807993342,886.1014589421875,385.80926084329565,1024.6475621122252
274,913.9393021359134,918.8125843124609,373.80096347625727,1063.418358922905
275,895.1154864868421,945.823635766613,390.2211392513657,1060.7085108251338
276,891.6147596801185,906.0446474246808,373.3071007701366,1067.2785160948936
277,908.8900670241607,897.2941430865477,391.16395993391495,1034.9849380363964
278,934.5613358934197,925.7498438189763,409.34607959978314,1047.8994715397134
279,962.0877864483023,903.9761284941525,400.1141252182705,1069.7954752230166
280,997.2934316388686,863.9425510451962,405.06504336413377,1086.7620018443483
281,1021.1824043894318,885.679210163295,411.52032124736803,1101.4723578526095
282,1056.6608147504899,857.6635227430378,421.993246252432,1107.9943877866772
283,1005.8152026780316,817.6564777145186,434.53255905915796,1149.05998996888
284,1055.0362217157829,857.2119581116352,421.90843520192624,1151.0180852679507
285,1013.7551914714967,852.7426435507551,409.43456727760963,1121.2121818662513
286,1053.2287357871483,813.6520602559104,412.3757365594219,1129.3830391734436
287,1087.6392868498576,803.5682617723028,394.1222988885431,1151.0233366086884
288,1093.3308378622244,804.9029402331523,412.8552359799962,1111.1345341754693
289,1120.97594135876,840.8762737666443,392.9208824337311,1104.5558003444003
290,1164.194360540163,862.6972731185558,374.238529174847,1068.6094805939933
291,1200.3182860825252,903.7526163091429,368.17683105237904,1053.9720705729806
292,1241.5866332214846,870.958979896311,370.9990522678307,1050.9520199076771
293,1189.8318094394963,838.6171494983465,356.00961817780035,1061.0321510629658
294,1202.1756382419273,865.1160032493265,347.575658725987,1045.654870733073
295,1249.9323322016558,896.8557221068423,362.53246404192237,1074.3699934427004
296,1210.7348997647646,918.6142117563093,378.833026891349,1072.2575883138147
297,1171.7261774537437,930.957814207856,372.85044119383053,1050.2984523967814
298,1203.1209755236614,948.8383444487649,376.19549830163555,1087.9828356106075
299,1144.8624150621451,981.3033774869634,386.04938169791285,1048.8578464956158
300,1102.7358356042132,1000.1536362214086,396.5179476422095,1066.688188026031
301,1124.1770533189665,999.1835000578349,393.731539205288,1113.118510262336
302,1161.0380208642428,1047.626726139559,389.1524662482821,1162.5865104018667
303,1147.9865336300397,1022.324204679757,389.3883847501901,1169.9769278309811
304,1115.700063059406,1043.116360987854,405.2317601907086,1145.581604235667
305,1080.9353837642968,1005.0887899673049,387.91941708101365,1105.1859310790971
306,1131.7118487339512,1031.4216033279124,370.54284664805965,1120.6925520308894
307,1093.0120642309164,1026.797112473408,377.13746953719266,1094.5189332881491
308,1144.1484494870294,1007.5258861805355,359.31569698472396,1040.3369039560475
309,1127.8757295189098,995.0057114323969,344.76548886694644,1051.4802197993884
310,1099.5454672116111,1041.2982462104019,336.8196459769801,1071.1783440613601
311,1154.3554925300746,1006.9266489947316,349.6741173971768,1089.2714401124178
312,1126.5063245215142,1019.150537264574,356.0138923426824,1085.5027078197836
313,1176.862275155657,1060.307800546584,341.4918561498254,1056.3370648382413
314,1134.1543794103757,1070.4343011335834,354.6721979750214,1019.7672906462998
315,1130.0307755515885,1091.6214651661492,351.3300554278174,973.5224431767401
316,1079.947404698542,1134.3249447193436,365.02797486748364,1011.8915231941997
317,1063.0472120586826,1104.7987226027699,347.5751379440637,981.4061399989865
318,1054.3889976063854,1121.8110321403997,349.6305290029844,949.9912697555151
319,1052.6063171562105,1150.9146886612987,352.1783583897165,938.2956937140339
320,1084.7213051562749,1108.522908316916,358.7930636330377,914.5842972736109
321,1052.7689630489706,1111.054532818473,342.5406079869684,900.5794647147321
322,1013.156357973031,1069.2271944998497,349.8917877328564,940.3453325699486
323,1029.4752049021106,1085.8139608764825,336.5258054931663,912.1497384613579
324,1005.5957916507213,1078.2104963408344,327.28536121477055,940.0016512840713
325,1017.5085190145687,1112.909540169934,333.82172305991963,928.810075204275
326,1000.6852026516216,1102.407959006555,339.9728752960751,905.0724489307937
327,994.2142601327297,1133.221896049768,350.41719121066416,863.9018490581369
328,1015.8265212434891,1155.546386961046,342.11606669748056,838.1368660140625
329,1057.4382930117506,1190.2717759899188,349.41903963975534,840.4771746023022
330,1050.1826039341177,1186.6469680862012,353.51829804091227,832.453397126969
331,1023.5279179136245,1165.9975940357965,354.953762946453,815.3607770693694
332,1062.7709895812163,1134.109309284781,372.20536081516195,810.8462665755063
333,1067.438428152467,1087.1645849069412,379.1894675631089,811.8052902450022
334,1102.1776983719703,1038.0268544955459,367.3795769563046,804.7982823630377
335,1072.2662433473795,1040.4762733380383,381.624628163143,844.7967510172508
336,1079.6426710309743,1048.4161183459478,389.63821314572544,856.4521259124062
337,1032.9139633377697,1003.2725388619524,404.97447652887854,827.1795103101149
338,1011.4678345945545,1006.950935179318,400.1422797021766,787.125226698068
339,997.4952360023888,959.1563012745614,404.4972192040028,762.5714416256284
340,1027.3215049855216,987.124481967567,403.26192347283836,798.0518888663388
341,1057.9440143908178,1006.4015751356502,405.7203276625564,814.6164856738061
342,1054.2100490144055,981.2983365496135,422.62579226241,807.9981332824461
343,1065.0569912047924,960.0198233387486,410.97070367620023,846.1236524154956
344,1048.1562053047655,964.7290792071948,393.7512806842298,888.2700161670491
345,1000.2244922097916,957.3733518270285,386.3225410588467,850.2470665760726
346,1011.1217057852983,956.0714472887523,386.44156272905707,871.2334861410629
347,969.9180351553507,995.7825526868901,368.53341159219843,901.3309710627863
348,959.2684828076765,956.8683399383181,359.4888037891148,903.9998415833451
349,969.2308990656065,968.4805345899156,347.0279742748907,939.7820394047823
350,926.8655833829467,981.2646801316163,331.25808854543214,961.189166662456
351,930.233692561979,1025.8296815376573,318.441856739195,970.1186753705938
352,954.2273127830929,1004.7483899441559,317.69065341267617,976.8136427671433
353,907.7652425505014,971.632760122308,310.3461380273551,1020.2344043297404
354,879.3899701581535,958.7494452220434,295.75389544049403,1031.8682221244974
355,919.7471624675472,960.5016225289359,294.2618288249168,1067.428701379827
356,938.2641795271321,943.4306717795363,284.18967454252186,1055.8786771983725
357,920.5233670305105,898.7444021485102,273.38548522322594,1027.526173747916
358,951.9458444477518,938.77904049381,269.48179953673616,1037.2211121390535
359,945.4007398905683,939.2527845132743,271.4631119301006,1083.4665500666551
360,920.2089365568504,933.9150846159982,282.1137730197894,1091.5299617114
361,933.4012094443871,939.2809592599248,290.03061065077975,1101.3558261124795
362,970.1770728154601,929.1188544595931,286.1259581121508,1087.0908388928124
363,995.9215429589099,898.4837209872348,278.10686570392517,1072.5432224808872
364,1014.7695818771772,855.2439899520567,274.788872076943,1104.7837838418914
365,989.2146394867373,874.7274597040184,264.3046343858588,1116.589208731951
366,963.8512595560097,863.098028028867,277.32100283521174,1101.8407781419066
367,961.1238354855118,834.6044090929096,277.9792822041615,1121.848511118706
368,915.7510195995623,852.2772594634395,267.2610448857324,1133.9308736331213
369,882.5067264106985,876.6919431755198,271.0781938134226,1122.2987272888374
370,858.7994606306382,838.6204845035288,264.63084579142026,1154.7691944816404
371,867.6164034166932,855.2144066294215,260.3757570610699,1165.483919235328
372,847.7675502358803,843.6370947168557,266.2943976335342,1186.8927262497461
373,816.897545912104,850.4296703872357,261.82883254733235,1226.1236417237046
374,835.635843664888,849.2172447167827,269.4490198052356,1245.0551867403785
375,822.677583386541,814.1530439618587,263.3229106505816,1228.8918083680894
376,785.0507513495951,775.4307852866888,258.8744858654341,1227.703338190799
377,808.0815078550328,739.7095534556673,253.1988414036504,1250.0499245049527
378,818.8786457257752,735.417658628433,244.81264874260782,1225.3251997271693
379,847.0152730009155,768.1630645300571,253.8081272378151,1275.8414187213143
380,872.2380151262709,751.1593021763202,241.55501857845817,1283.5487520686502
381,873.9834737982113,749.2704188613081,248.40808835773421,1334.8822941794292
382,911.5182300200424,731.8194207794672,257.11810422147903,1319.9020385774145
383,901.6135754673342,760.5006092152007,252.83768246650928,1276.7311986472525
384,880.3725004349471,723.4675978621815,252.97647682493482,1231.8904354828644
385,841.0367811502559,738.6132782642144,261.49498615806795,1279.1109644715846
386,844.8173108696925,772.7485200339639,253.63268949446166,1326.1238011422913
387,882.3286538879503,737.180921705556,252.7894724124408,1297.237425461031
388,910.1309143572611,734.3107701782238,263.4293211482269,1307.963250397258
389,866.1487545252296,724.4476009221858,275.4363890017951,1353.295559893831
390,879.2861974684471,711.1193083448846,282.736524762598,1336.1557808603188
391,878.2079514674981,677.1552490108736,281.99560143673807,1301.9887411792508
392,886.7777536473434,675.098544181817,289.56977170260956,1358.6476096449367
393,914.1586829836248,660.4389087387218,300.05896919852404,1373.195219562162
394,892.0139898519805,657.5788364900242,307.0591300195861,1324.4156149044377
395,867.3139029842755,633.3863945315514,322.0934674272859,1261.3068959673435
396,880.6686025787895,603.0833546815587,328.38376987562225,1225.5489079324827
397,923.1325405290589,632.9079981849595,328.5345488685721,1195.5286098076049
398,910.2482734710627,604.0647700245872,344.2425905225545,1223.9000611454085
399,874.4203256972687,586.2244901999946,337.1257347901869,1207.2952288995684
400,886.797029968448,600.8425070672992,328.1167117316572,1160.2209155246373
401,916.1173342463002,596.8344511143629,338.99974182470766,1151.6319933534678
402,942.9687932679973,623.3604255064477,346.0512349339221,1158.9613805796726
403,940.777062574801,625.0084569085268,337.4507698075055,1138.452732544773
404,917.4597537095897,651.3018094367774,349.8510243266612,1188.191507258122
405,933.2361379666231,648.7901750386159,358.3903435204568,1132.985507627849
406,918.0951427040224,642.3344084255715,352.5220314883768,1181.5076828856484
407,954.1336788389508,621.1285507771531,357.46729472465114,1163.1217196299574
